lat,lng,desc,zip,title,timeStamp,twp,e
40.0133555,-75.2658013,BRYN MAWR AVE & MONTGOMERY AVE;  LOWER MERION; Station 313; 2016-01-11 @ 16:48:17;,19072,EMS: SEIZURES,2016-01-11 16:52:01,LOWER MERION,1
40.2173660,-75.2434130,WELSH RD & STUMP RD; MONTGOMERY; 2016-01-11 @ 16:50:17;,19454,Traffic: VEHICLE ACCIDENT -,2016-01-11 16:52:01,MONTGOMERY,1
40.2173660,-75.2434130,WELSH RD & STUMP RD; MONTGOMERY; 2016-01-11 @ 16:53:20;,19454,Traffic: VEHICLE ACCIDENT -,2016-01-11 16:56:00,MONTGOMERY,1
40.1165611,-75.1815180,ULMER AVE & BRUCE RD;  SPRINGFIELD; Station 311; 2016-01-11 @ 16:53:13;,19075,EMS: SUBJECT IN PAIN,2016-01-11 16:57:00,SPRINGFIELD,1
40.0190915,-75.2920334,GRAYS LN & LAUREL LN; LOWER MERION; 2016-01-11 @ 16:53:39;,19041,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-11 16:57:00,LOWER MERION,1
40.1771668,-75.4969249,SOURWOOD LN & SPARKLEBERRY LN;  UPPER PROVIDENCE; Station 324; 2016-01-11 @ 16:56:04;,19426,EMS: FALL VICTIM,2016-01-11 17:01:00,UPPER PROVIDENCE,1
40.1282749,-75.3707028,HIGHLAND AVE & W MAIN ST; WEST NORRITON; 2016-01-11 @ 16:56:06;,19403,Traffic: ROAD OBSTRUCTION -,2016-01-11 17:01:01,WEST NORRITON,1
40.1163390,-75.2486824,STENTON AVE & ROGERS CIR; WHITEMARSH; 2016-01-11 @ 16:57:43;,19462,Traffic: DISABLED VEHICLE -,2016-01-11 17:02:02,WHITEMARSH,1
40.1167103,-75.1072007,WOODLAND RD & SCHOOL LN;  ABINGTON; Station 381; 2016-01-11 @ 17:03:41;,19046,EMS: RESPIRATORY EMERGENCY,2016-01-11 17:07:00,ABINGTON,1
40.2322793,-75.2812448,E HANCOCK ST;  LANSDALE; Station 345; 2016-01-11 @ 17:10:00;,19446,EMS: CARDIAC EMERGENCY,2016-01-11 17:12:00,LANSDALE,1
40.1741498,-75.1785085,HOWE LN & FRANKLIN LN; UPPER DUBLIN; 2016-01-11 @ 17:26:30;,19002,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-11 17:31:01,UPPER DUBLIN,1
40.1537535,-75.1216041,EASTON RD & LAWNTON RD; UPPER MORELAND; 2016-01-11 @ 17:26:14;,19090,Traffic: VEHICLE ACCIDENT -,2016-01-11 17:31:01,UPPER MORELAND,1
40.0878981,-75.2629699,RIDGE PIKE & OAKWYN RD;  WHITEMARSH; Station 318; 2016-01-11 @ 17:30:49;,19444,EMS: HEAD INJURY,2016-01-11 17:32:00,WHITEMARSH,1
40.1461351,-75.1008020,WINDMILL RD & RED BARN RD;  UPPER MORELAND; Station 381; 2016-01-11 @ 17:26:15;,19090,EMS: SUBJECT IN PAIN,2016-01-11 17:32:01,UPPER MORELAND,1
40.1209424,-75.0687719,WALTON RD & WELSH RD; LOWER MORELAND; 2016-01-11 @ 17:28:53;,19006,Traffic: VEHICLE ACCIDENT -,2016-01-11 17:32:01,LOWER MORELAND,1
40.0867420,-75.3963107,PULASKI DR & MALL BLVD; UPPER MERION; 2016-01-11 @ 17:31:16-Station:STA47;,19406,Fire: FIRE ALARM,2016-01-11 17:36:00,UPPER MERION,1
40.0804361,-75.0890050,HUNTINGDON PIKE & S JARRETT AVE; ROCKLEDGE; 2016-01-11 @ 17:32:04-Station:STA9;,19046,Fire: FIRE ALARM,2016-01-11 17:37:00,ROCKLEDGE,1
40.0775015,-75.3012930,6TH AVE & HARRY ST;  CONSHOHOCKEN; Station 313A; 2016-01-11 @ 17:33:58;,19428,EMS: CARDIAC EMERGENCY,2016-01-11 17:37:00,CONSHOHOCKEN,1
40.2290075,-75.3878525,RT422 BYP & RAMP RT100 SB TO RT422 WB; CHESTER COUNTY; 2016-01-11 @ 17:33:29;,,Traffic: VEHICLE ACCIDENT -,2016-01-11 17:37:02,CHESTER COUNTY,1
40.1855167,-75.2277666,N BETHLEHEM PIKE & NORRISTOWN RD; LOWER GWYNEDD; 2016-01-11 @ 17:31:36;,19002,Traffic: VEHICLE ACCIDENT -,2016-01-11 17:37:02,LOWER GWYNEDD,1
40.2334153,-75.6540215,SCHUYLKILL RD & S HANOVER ST; CHESTER COUNTY; 2016-01-11 @ 17:38:19;,19465,Traffic: DISABLED VEHICLE -,2016-01-11 17:41:02,CHESTER COUNTY,1
40.3309982,-75.3304253,CHURCH AVE & AUTUMN LEA CIR;  TELFORD; Station 339; 2016-01-11 @ 17:38:06;,18969,EMS: NAUSEA/VOMITING,2016-01-11 17:42:01,TELFORD,1
40.1137280,-75.3423513,MAIN ST & DEKALB ST; NORRISTOWN; 2016-01-11 @ 17:49:49-Station:STA27;,19401,Fire: RESCUE - ELEVATOR,2016-01-11 17:52:01,NORRISTOWN,1
40.2023843,-75.4834211,MAIN ST & CHERRY AVE; TRAPPE; 2016-01-11 @ 17:49:08;,19426,Traffic: VEHICLE ACCIDENT -,2016-01-11 17:52:02,TRAPPE,1
40.1170412,-75.1583811,JENKINTOWN RD & MAPLE AVE; ABINGTON; 2016-01-11 @ 17:46:58;,19038,Traffic: DISABLED VEHICLE -,2016-01-11 17:52:02,ABINGTON,1
40.2502687,-75.6447277,EVANS ST & LINCOLN AVE;  POTTSTOWN; Station 329; 2016-01-11 @ 17:53:12;,19464,EMS: RESPIRATORY EMERGENCY,2016-01-11 17:57:00,POTTSTOWN,1
40.0967535,-75.3656764,HENDERSON RD & PRINCE FREDERICK ST;  UPPER MERION; Station 317; 2016-01-11 @ 17:52:36;,19406,EMS: RESPIRATORY EMERGENCY,2016-01-11 17:57:01,UPPER MERION,1
40.1160765,-75.3436490,SWEDE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2016-01-11 @ 17:51:10;,19401,EMS: SUBJECT IN PAIN,2016-01-11 17:57:01,NORRISTOWN,1
40.1559280,-75.1411690,WELSH RD & BLAIR MILL RD; UPPER MORELAND; 2016-01-11 @ 17:53:56;,19090,Traffic: DISABLED VEHICLE -,2016-01-11 17:57:01,UPPER MORELAND,1
40.1728634,-75.1149120,HORSHAM RD & MOREBORO RD;  UPPER MORELAND; Station 384; 2016-01-11 @ 17:56:39;,19040,EMS: FALL VICTIM,2016-01-11 18:02:00,UPPER MORELAND,1
40.0883549,-75.3821004,DEKALB PIKE & ALLENDALE RD; UPPER MERION; 2016-01-11 @ 18:00:23;,19406,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:02:01,UPPER MERION,1
40.1895310,-75.1033440,N YORK RD & E COUNTY LINE RD; HATBORO; 2016-01-11 @ 17:59:50;,19040,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:02:01,HATBORO,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-01-11 @ 18:02:42;,19403,EMS: MEDICAL ALERT ALARM,2016-01-11 18:07:00,LOWER PROVIDENCE,1
40.1793752,-75.2362381,RT309 EXPY & CEDAR HILL RD OVERPASS;  LOWER GWYNEDD; Station 351; 2016-01-11 @ 18:01:54;,,EMS: VEHICLE ACCIDENT,2016-01-11 18:07:00,LOWER GWYNEDD,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & CROTON RD UNDERPASS; UPPER MERION; 2016-01-11 @ 18:02:45;,,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:07:01,UPPER MERION,1
40.1793752,-75.2362381,RT309 EXPY & CEDAR HILL RD OVERPASS; LOWER GWYNEDD; 2016-01-11 @ 18:04:27;,,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:07:01,LOWER GWYNEDD,1
40.1793752,-75.2362381,RT309 EXPY & CEDAR HILL RD OVERPASS; LOWER GWYNEDD; 2016-01-11 @ 18:02:07;,,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:07:01,LOWER GWYNEDD,1
40.2463302,-75.6393343,CHESTNUT ST & N WARREN ST;  POTTSTOWN; Station 329; 2016-01-11 @ 18:09:43;,19464,EMS: SEIZURES,2016-01-11 18:12:00,POTTSTOWN,1
40.1246349,-75.1172377,OLD YORK RD & WHEATSHEAF LN; ABINGTON; 2016-01-11 @ 18:08:51;,19001,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:12:01,ABINGTON,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS; LOWER MERION; 2016-01-11 @ 18:09:13;,,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:12:01,LOWER MERION,1
40.1450898,-75.1986934,RT309 EXPY NB & RAMP RT309 NB TO HIGHLAND AVE; UPPER DUBLIN; 2016-01-11 @ 18:06:44;,,Traffic: DISABLED VEHICLE -,2016-01-11 18:12:02,UPPER DUBLIN,1
40.1552875,-75.2971204,DEFLAVIS CIR & WICK LN; WHITPAIN; 2016-01-11 @ 18:12:18-Station:STA33;,19422,Fire: FIRE ALARM,2016-01-11 18:17:01,WHITPAIN,1
40.1649626,-75.4777179,FRONT ST & TOWN CENTER DR;  UPPER PROVIDENCE; Station 324; 2016-01-11 @ 18:15:32;,19426,EMS: FRACTURE,2016-01-11 18:17:01,UPPER PROVIDENCE,1
40.1082672,-75.3062326,RAMP GERMANTOWN PK EB TO I476  & RAMP I276 TO I476 SB; PLYMOUTH; 2016-01-11 @ 18:20:46-Station:STA43;,,Fire: VEHICLE ACCIDENT,2016-01-11 18:22:01,PLYMOUTH,1
40.1082672,-75.3062326,RAMP GERMANTOWN PK EB TO I476  & RAMP I276 TO I476 SB;  PLYMOUTH; Station 308; 2016-01-11 @ 18:20:55;,,EMS: VEHICLE ACCIDENT,2016-01-11 18:22:01,PLYMOUTH,1
40.2744409,-75.6247540,MAUGERS MILL RD & YARNALL RD; UPPER POTTSGROVE; 2016-01-11 @ 18:19:43;,19464,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-11 18:22:02,UPPER POTTSGROVE,1
40.1082672,-75.3062326,RAMP GERMANTOWN PK EB TO I476  & RAMP I276 TO I476 SB; PLYMOUTH; 2016-01-11 @ 18:22:41;,,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:26:01,PLYMOUTH,1
40.1417823,-75.2778744,MANOR LN & DEAVER DR; WHITPAIN; 2016-01-11 @ 18:23:37-Station:STA33;,19422,Fire: FIRE INVESTIGATION,2016-01-11 18:27:00,WHITPAIN,1
40.0694075,-75.1303916,ASHBOURNE RD & PARK AVE;  CHELTENHAM; Station 358; 2016-01-11 @ 18:27:04;,19027,EMS: HEAD INJURY,2016-01-11 18:32:00,CHELTENHAM,1
40.2531096,-75.3031805,WELSH RD & CLEARVIEW ST; TOWAMENCIN; 2016-01-11 @ 18:32:53-Station:STA76;,19446,Fire: FIRE ALARM,2016-01-11 18:37:00,TOWAMENCIN,1
40.3452923,-75.5092758,HILL RD & HENNING RD; NEW HANOVER; 2016-01-11 @ 18:23:43;,18054,Traffic: DISABLED VEHICLE -,2016-01-11 18:41:01,NEW HANOVER,1
40.1351363,-75.3190093,LAWNTON RD & DEKALB PIKE; EAST NORRITON; 2016-01-11 @ 18:40:38;,19401,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-11 18:42:01,EAST NORRITON,1
40.0230397,-75.3151611,W MONTGOMERY AVE & MORRIS AVE; LOWER MERION; 2016-01-11 @ 18:36:44;,19010,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:42:01,LOWER MERION,1
40.0865385,-75.3862840,MALL BLVD & W DEKALB PIKE; UPPER MERION; 2016-01-11 @ 18:44:11;,19406,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:47:01,UPPER MERION,1
40.0774720,-75.3810221,SENTRY LN & CROTON RD; UPPER MERION; 2016-01-11 @ 18:50:17;,19087,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:52:01,UPPER MERION,1
40.2394356,-75.2362381,BETHLEHEM PIKE & RT202 PKWY OVERPASS; MONTGOMERY; 2016-01-11 @ 18:51:12;,,Traffic: VEHICLE ACCIDENT -,2016-01-11 18:56:01,MONTGOMERY,1
40.2445036,-75.2808201,5TH ST & N BROAD ST;  LANSDALE; Station 345; 2016-01-11 @ 18:58:03;,19446,EMS: RESPIRATORY EMERGENCY,2016-01-11 19:02:01,LANSDALE,1
40.0713860,-75.1337380,OLD YORK RD & ASHBOURNE RD; CHELTENHAM; 2016-01-11 @ 19:04:35;,19027,Traffic: DISABLED VEHICLE -,2016-01-11 19:06:00,CHELTENHAM,1
40.0679589,-75.1156266,NEW SECOND ST & TOOKANY CREEK PKWY; CHELTENHAM; 2016-01-11 @ 19:05:07;,19027,Traffic: ROAD OBSTRUCTION -,2016-01-11 19:06:01,CHELTENHAM,1
40.0581583,-75.0988177,GILBERT RD & CROYDEN RD;  CHELTENHAM; Station 358; 2016-01-11 @ 19:05:11;,19012,EMS: CHOKING,2016-01-11 19:07:01,CHELTENHAM,1
40.1161764,-75.3395772,MARSHALL ST & GREEN ST;  NORRISTOWN; Station 308A; 2016-01-11 @ 19:03:49;,19401,EMS: RESPIRATORY EMERGENCY,2016-01-11 19:07:02,NORRISTOWN,1
40.0059487,-75.2912763,RITTENHOUSE PL & WALTON AVE;  LOWER MERION; Station 313; 2016-01-11 @ 19:03:02;,19003,EMS: SUBJECT IN PAIN,2016-01-11 19:07:02,LOWER MERION,1
40.1366181,-75.3688243,REPUBLIC AVE & CLEARVIEW AVE;  WEST NORRITON; Station 308B; 2016-01-11 @ 19:02:05;,19403,EMS: SUBJECT IN PAIN,2016-01-11 19:07:02,WEST NORRITON,1
40.1075648,-75.3027950,GALLAGHER RD & S GRAVERS RD;  PLYMOUTH; Station 308; 2016-01-11 @ 19:06:06;,19462,EMS: FRACTURE,2016-01-11 19:11:01,PLYMOUTH,1
40.2497737,-75.6433251,LINCOLN AVE & N FRANKLIN ST;  POTTSTOWN; Station 329; 2016-01-11 @ 19:13:48;,19464,EMS: OVERDOSE,2016-01-11 19:17:01,POTTSTOWN,1
40.0679589,-75.1156266,NEW SECOND ST & TOOKANY CREEK PKWY; CHELTENHAM; 2016-01-11 @ 19:25:38;,19027,Traffic: ROAD OBSTRUCTION -,2016-01-11 19:26:01,CHELTENHAM,1
40.0713860,-75.1337380,OLD YORK RD & ASHBOURNE RD; CHELTENHAM; 2016-01-11 @ 19:32:03;,19027,Traffic: DISABLED VEHICLE -,2016-01-11 19:36:00,CHELTENHAM,1
40.1304480,-75.4068670,EGYPT RD & SHANNONDELL BLVD; LOWER PROVIDENCE; 2016-01-11 @ 19:35:53;,19403,Traffic: VEHICLE ACCIDENT -,2016-01-11 19:37:00,LOWER PROVIDENCE,1
40.1707633,-75.2966232,SKIPPACK PIKE & OAK RIDGE DR;  WHITPAIN; Station 385; 2016-01-11 @ 19:39:40;,19422,EMS: FALL VICTIM,2016-01-11 19:42:01,WHITPAIN,1
40.0194778,-75.2861770,GRAYS LN & MILL CREEK RD; LOWER MERION; 2016-01-11 @ 19:37:40;,19041,Traffic: DISABLED VEHICLE -,2016-01-11 19:42:01,LOWER MERION,1
40.1450898,-75.1986934,RT309 EXPY NB & RAMP RT309 NB TO HIGHLAND AVE; UPPER DUBLIN; 2016-01-11 @ 19:39:49;,,Traffic: DISABLED VEHICLE -,2016-01-11 19:42:02,UPPER DUBLIN,1
40.1138640,-75.1431351,CASTLEWOOD RD & ROLL AVE;  ABINGTON; Station 383; 2016-01-11 @ 19:49:18;,19038,EMS: FEVER,2016-01-11 19:52:00,ABINGTON,1
40.2927365,-75.5923109,CHARLOTTE ST & KLEMAN RD; NEW HANOVER; 2016-01-11 @ 19:49:50;,19525,Traffic: VEHICLE ACCIDENT -,2016-01-11 19:52:01,NEW HANOVER,1
40.2309343,-75.5221245,RT422  & AIRPORT RD OVERPASS; LIMERICK; 2016-01-11 @ 19:54:25;,19468,Traffic: ROAD OBSTRUCTION -,2016-01-11 19:56:01,LIMERICK,1
40.1221114,-75.3419858,WAYNE AVE & PARK ALY;  NORRISTOWN; Station 308A; 2016-01-11 @ 19:52:10;,19401,EMS: SUBJECT IN PAIN,2016-01-11 19:57:01,NORRISTOWN,1
40.2927365,-75.5923109,CHARLOTTE ST & KLEMAN RD; NEW HANOVER; 2016-01-11 @ 20:00:06-Station:STA37;,19525,Fire: VEHICLE ACCIDENT,2016-01-11 20:01:00,NEW HANOVER,1
40.2927365,-75.5923109,CHARLOTTE ST & KLEMAN RD;  NEW HANOVER; Station 332; 2016-01-11 @ 19:59:47;,19525,EMS: VEHICLE ACCIDENT,2016-01-11 20:01:00,NEW HANOVER,1
40.3145677,-75.3400812,TELFORD PIKE & COWPATH RD;  FRANCONIA; Station 339; 2016-01-11 @ 20:10:51;,18964,EMS: BACK PAINS/INJURY,2016-01-11 20:12:00,FRANCONIA,1
40.0972222,-75.3761952,CRESTWOOD RD & DEAD END;  UPPER MERION; Station 317; 2016-01-11 @ 20:07:44;,,EMS: RESPIRATORY EMERGENCY,2016-01-11 20:12:01,UPPER MERION,1
40.2513703,-75.4657098,PERKIOMEN AVE & 3RD ST;  SCHWENKSVILLE; Station 331; 2016-01-11 @ 20:17:48;,19473,EMS: HEAD INJURY,2016-01-11 20:22:00,SCHWENKSVILLE,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & RR UNDERPASS; LOWER MERION; 2016-01-11 @ 20:18:26;,,Traffic: VEHICLE ACCIDENT -,2016-01-11 20:22:01,LOWER MERION,1
40.0926859,-75.1371067,WEST AVE & GREENWOOD AVE;  JENKINTOWN; Station 382; 2016-01-11 @ 20:23:16;,19046,EMS: FALL VICTIM,2016-01-11 20:27:01,JENKINTOWN,1
40.0698321,-75.3162951,RAMP I476 SB TO I76  & RAMP I476 SB TO I76 WB; WEST CONSHOHOCKEN; 2016-01-11 @ 20:23:24;,,Traffic: DISABLED VEHICLE -,2016-01-11 20:27:01,WEST CONSHOHOCKEN,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & RR UNDERPASS; LOWER MERION; 2016-01-11 @ 20:34:19-Station:STA22;,,Fire: VEHICLE ACCIDENT,2016-01-11 20:36:00,LOWER MERION,1
40.2096927,-75.4306405,MEADOWRIDGE LN & BRIDGE RD;  SKIPPACK; Station 336; 2016-01-11 @ 20:35:40;,19426,EMS: RESPIRATORY EMERGENCY,2016-01-11 20:37:01,SKIPPACK,1
40.3004202,-75.3269024,CAMBRIDGE CT & GATEWAY DR;  FRANCONIA; Station 339; 2016-01-11 @ 20:37:17;,18964,EMS: SUBJECT IN PAIN,2016-01-11 20:42:00,FRANCONIA,1
40.1801609,-75.1189232,BLAIR MILL RD & VILLAGE DR; HORSHAM; 2016-01-11 @ 20:43:14-Station:STA15;,19044,Fire: BUILDING FIRE,2016-01-11 20:47:00,HORSHAM,1
40.1279382,-75.1475663,MEYER AVE & MAPLE AVE;  ABINGTON; Station 383; 2016-01-11 @ 20:49:26;,19038,EMS: HEAD INJURY,2016-01-11 20:52:00,ABINGTON,1
40.2121679,-75.1859089,HORSHAM RD & LIMEKILN PIKE; HORSHAM; 2016-01-11 @ 20:49:35;,19002,Traffic: DISABLED VEHICLE -,2016-01-11 20:52:01,HORSHAM,1
40.2467017,-75.2968910,S VALLEY FORGE RD & COLUMBIA AVE; LANSDALE; 2016-01-11 @ 20:46:43;,19446,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-11 20:52:01,LANSDALE,1
40.0974254,-75.3171505,CONSHOHOCKEN RD & ACADEMY DR; PLYMOUTH; 2016-01-11 @ 20:52:58-Station:STA43;,19428,Fire: FIRE ALARM,2016-01-11 20:57:00,PLYMOUTH,1
40.2382219,-75.2293280,HORSHAM RD & GENERAL HANCOCK BLVD;  MONTGOMERY; Station 345A; 2016-01-11 @ 20:53:52;,19454,EMS: FALL VICTIM,2016-01-11 20:57:00,MONTGOMERY,1
40.1183720,-75.3518780,MAIN ST & GEORGE ST;  NORRISTOWN; Station 308A; 2016-01-11 @ 20:51:34;,19401,EMS: SUBJECT IN PAIN,2016-01-11 20:57:01,NORRISTOWN,1
40.1340313,-75.3074002,NEW HOPE ST & RENEL RD;  PLYMOUTH; Station 308; 2016-01-11 @ 20:57:57;,19401,EMS: CARDIAC EMERGENCY,2016-01-11 21:02:01,PLYMOUTH,1
40.1170929,-75.3463087,BARBADOES ST & W AIRY ST;  NORRISTOWN; Station 308A; 2016-01-11 @ 20:56:32;,19401,EMS: GENERAL WEAKNESS,2016-01-11 21:02:01,NORRISTOWN,1
40.2113652,-75.2801761,MAIN ST & ELM AVE; NORTH WALES; 2016-01-11 @ 21:08:34-Station:STA62;,19454,Fire: BUILDING FIRE,2016-01-11 21:12:00,NORTH WALES,1
40.0899569,-75.3869403,WILLS BLVD;  UPPER MERION; Station 317; 2016-01-11 @ 21:06:17;,19406,EMS: VEHICLE ACCIDENT,2016-01-11 21:12:00,UPPER MERION,1
40.0910550,-75.3843648,WILLS BLVD & ALLENDALE RD; UPPER MERION; 2016-01-11 @ 21:06:10;,19406,Traffic: VEHICLE ACCIDENT -,2016-01-11 21:12:01,UPPER MERION,1
40.0541708,-75.1150994,PARKVIEW RD & N FRONT ST;  CHELTENHAM; Station 358; 2016-01-11 @ 21:16:18;,19012,EMS: MEDICAL ALERT ALARM,2016-01-11 21:22:01,CHELTENHAM,1
40.2504164,-75.2987211,WELSH RD & OAK BLVD; HATFIELD TOWNSHIP; 2016-01-11 @ 21:19:36;,19446,Traffic: DISABLED VEHICLE -,2016-01-11 21:22:02,HATFIELD TOWNSHIP,1
40.2504164,-75.2987211,WELSH RD & OAK BLVD; HATFIELD TOWNSHIP; 2016-01-11 @ 21:18:01;,19446,Traffic: DISABLED VEHICLE -,2016-01-11 21:22:02,HATFIELD TOWNSHIP,1
40.0811090,-75.0850926,BLAKE AVE & MONTGOMERY AVE;  ROCKLEDGE; Station 382; 2016-01-11 @ 21:24:44;,19046,EMS: FALL VICTIM,2016-01-11 21:27:00,ROCKLEDGE,1
40.3910596,-75.4999381,MEADOW LN & W 6TH ST;  PENNSBURG; Station 369; 2016-01-11 @ 21:32:41;,18073,EMS: DIZZINESS,2016-01-11 21:37:01,PENNSBURG,1
40.3037173,-75.6369567,RT100 SB & RICK RD; DOUGLASS; 2016-01-11 @ 21:32:23;,,Traffic: DISABLED VEHICLE -,2016-01-11 21:37:01,DOUGLASS,1
40.2496205,-75.2973240,WELSH RD & W MAIN ST; HATFIELD TOWNSHIP; 2016-01-11 @ 21:18:01;,19446,Traffic: DISABLED VEHICLE -,2016-01-11 21:37:01,HATFIELD TOWNSHIP,1
40.1772723,-75.1061958,MORELAND AVE & S YORK RD;  HATBORO; Station 384; 2016-01-11 @ 21:36:36;,19040,EMS: DIZZINESS,2016-01-11 21:42:00,HATBORO,1
40.1431817,-75.3308768,STANBRIDGE ST & DOGWOOD LN;  EAST NORRITON; Station 308B; 2016-01-11 @ 22:01:23;,19401,EMS: BACK PAINS/INJURY,2016-01-11 22:06:00,EAST NORRITON,1
40.0698321,-75.3162951,SCHUYLKILL EXPY & RAMP I476 SB TO I76 EB; WEST CONSHOHOCKEN; 2016-01-11 @ 22:09:58;,,Traffic: DISABLED VEHICLE -,2016-01-11 22:12:00,WEST CONSHOHOCKEN,1
40.2898451,-75.6299975,ROSE VALLEY RD & MAPLELEAF LN; UPPER POTTSGROVE; 2016-01-11 @ 22:15:59-Station:STA79;,19464,Fire: CARBON MONOXIDE DETECTOR,2016-01-11 22:22:00,UPPER POTTSGROVE,1
40.1148056,-75.1608808,MAPLE AVE & SPRUCE AVE; ABINGTON; 2016-01-11 @ 22:35:52-Station:STA400;,19038,Fire: CARBON MONOXIDE DETECTOR,2016-01-11 22:37:01,ABINGTON,1
40.1234865,-75.3469020,GEORGE ST & W ELM ST;  NORRISTOWN; Station 308A; 2016-01-11 @ 22:31:39;,19401,EMS: ASSAULT VICTIM,2016-01-11 22:37:01,NORRISTOWN,1
40.2269880,-75.1644661,PARK RD & W COUNTY LINE RD; HORSHAM; 2016-01-11 @ 22:34:40;,18976,Traffic: VEHICLE ACCIDENT -,2016-01-11 22:37:01,HORSHAM,1
40.2165609,-75.2922808,WEST POINT PIKE & SUMNEYTOWN PIKE; UPPER GWYNEDD; 2016-01-11 @ 22:31:11;,19446,Traffic: DISABLED VEHICLE -,2016-01-11 22:37:02,UPPER GWYNEDD,1
40.2416055,-75.3488448,FREEDOM CIR & ADAMS RD;  TOWAMENCIN; Station 345B; 2016-01-11 @ 22:43:47;,19438,EMS: CARDIAC EMERGENCY,2016-01-11 22:47:00,TOWAMENCIN,1
40.1732758,-75.0843879,ORANGEMANS RD & EXTON RD;  UPPER MORELAND; Station 384; 2016-01-11 @ 22:47:29;,19040,EMS: SYNCOPAL EPISODE,2016-01-11 22:52:00,UPPER MORELAND,1
40.2512245,-75.6769507,VINE ST & SCHOOL LN;  WEST POTTSGROVE; Station 329; 2016-01-11 @ 22:55:24;,19464,EMS: SUBJECT IN PAIN,2016-01-11 22:57:01,WEST POTTSGROVE,1
40.1271671,-75.2678675,WINSTON CT & CROMWELL DR;  WHITPAIN; Station 385; 2016-01-11 @ 22:54:37;,19422,EMS: HEMORRHAGING,2016-01-11 22:57:01,WHITPAIN,1
40.2228820,-75.3987889,PRISON RD & PIGGERY RD;  SKIPPACK; Station 336; 2016-01-11 @ 23:03:09;,,EMS: CARDIAC EMERGENCY,2016-01-11 23:07:00,SKIPPACK,1
40.2431360,-75.6195330,HIGH ST & ROSEDALE DR; POTTSTOWN; 2016-01-11 @ 23:10:29;,19464,Traffic: VEHICLE ACCIDENT -,2016-01-11 23:12:01,POTTSTOWN,1
40.2440656,-75.6146616,HIGH ST;  POTTSTOWN; Station 329; 2016-01-11 @ 23:12:38;,19464,EMS: VEHICLE ACCIDENT,2016-01-11 23:16:00,POTTSTOWN,1
40.2440656,-75.6146616,HIGH ST; POTTSTOWN; 2016-01-11 @ 23:18:08-Station:STA69;,19464,Fire: VEHICLE ACCIDENT,2016-01-11 23:21:00,POTTSTOWN,1
40.3400721,-75.5917092,SWINEHART RD & DOUGLASS ST;  DOUGLASS; Station 332; 2016-01-11 @ 23:29:32;,,EMS: ASSAULT VICTIM,2016-01-11 23:32:00,DOUGLASS,1
40.1558270,-75.3652085,GERMANTOWN PIKE & BRIDLE PATH RD;  EAST NORRITON; Station 308B; 2016-01-11 @ 23:28:44;,19403,EMS: CVA/STROKE,2016-01-11 23:32:00,EAST NORRITON,1
39.9866944,-75.2569627,CITY AVE & HOLLINGSWORTH RD;  LOWER MERION; Station 313; 2016-01-11 @ 23:56:41;,19151,EMS: HEMORRHAGING,2016-01-12 00:02:01,LOWER MERION,1
40.1414481,-75.4361831,WOODS EDGE RD & FEATHERBED LN;  LOWER PROVIDENCE; Station 322A; 2016-01-12 @ 00:13:32;,19403,EMS: SEIZURES,2016-01-12 00:17:00,LOWER PROVIDENCE,1
40.1257570,-75.4576510,STATION AVE & NORTH DR;  UPPER PROVIDENCE; Station 322A; 2016-01-12 @ 00:31:09;,19460,EMS: HEAD INJURY,2016-01-12 00:36:01,UPPER PROVIDENCE,1
40.2890267,-75.3995896,MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; Station 344; 2016-01-12 @ 00:32:01;,19438,EMS: HEAD INJURY,2016-01-12 00:37:00,LOWER SALFORD,1
40.0812601,-75.1370254,RT309 EXPY & S EASTON RD UNDERPASS; CHELTENHAM; 2016-01-12 @ 00:35:24;,,Traffic: VEHICLE ACCIDENT -,2016-01-12 00:37:01,CHELTENHAM,1
